Time Date,School,Course,Passing Rate
31122014,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,11.9
30122013,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,16.22
31122012,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,7.14
31122013,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,8.16
31122018,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,13.21
31122015,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,10.81
30122018,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,19.61
31122016,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,14.89
30122015,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,16.67
30122017,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,30.56
